cur_bw_cam;cur_bw_hr;cur_bw_dht;cur_delay_cam;cur_delay_hr;cur_delay_dht;action;reward;next_bw_cam;next_bw_hr;next_bw_dht;next_delay_cam;next_delay_hr;next_delay_dht;next_prio_cam;next_prio_hr;next_prio_dht;next_pkt_cam;next_pkt_hr;next_pkt_dht;done
1.917.112;1.923.752;0.074424;5.0;2.0;5.0;1;29.819;1.917.112;1.923.752;0.074424;12.857.576.733.487.500;13.413.236.793.652.300;2.113.734.951.900.480;1;2;0;234;234;9;FALSE
1.917.112;1.923.752;0.074424;5.0;2.0;5.0;2;29.732;1.917.112;1.923.752;0.074424;18.668.859.893.606.100;21.748.361.525.127.200;133.223.559.103.143;0;1;2;234;234;9;FALSE
1.917.112;1.923.752;0.074424;5.0;2.0;5.0;3;29.833;1.917.112;1.923.752;0.074424;16.549.224.339.985.400;11.328.548.341.052.000;21.000.319.999.312.400;1;1;1;234;234;9;FALSE
1.934.816;2.103.872;0.093544;5.0;2.0;5.0;0;29.784;1.934.816;2.103.872;0.093544;14.604.547.644.461.300;14.899.360.241.203.400;3.760.415.959.199.100;2;1;0;236;256;11;FALSE
1.934.816;2.103.872;0.093544;5.0;2.0;5.0;1;29.807;1.934.816;2.103.872;0.093544;15.280.476.321.648.700;12.536.703.289.879.900;375.596.397.247.341;1;2;0;236;256;11;FALSE
1.934.816;2.103.872;0.093544;5.0;2.0;5.0;2;29.633;1.934.816;2.103.872;0.093544;28.760.644.259.902.200;3.003.548.710.840.640;0.9235002917845283;0;1;2;236;256;11;FALSE
1.934.816;2.103.872;0.093544;5.0;2.0;5.0;3;29.646;1.934.816;2.103.872;0.093544;22.638.713.374.231.600;29.149.010.271.982.700;1.702.145.808.263.910;1;1;1;236;256;11;FALSE
1.934.816;2.103.872;0.093544;5.0;2.0;5.0;0;29.612;1.934.816;2.103.872;0.093544;12.822.131.578.433.400;33.027.703.635.434.500;322.964.689.121.038;2;1;0;236;256;11;FALSE
1.934.816;2.103.872;0.093544;5.0;2.0;5.0;1;29.825;1.934.816;2.103.872;0.093544;16.378.060.801.482.300;11.039.266.580.751.400;32.107.971.300.584.100;1;2;0;236;256;11;FALSE
1.934.816;2.103.872;0.093544;5.0;2.0;5.0;2;29.794;1.934.816;2.103.872;0.093544;2.387.236.700.592.920;13.792.629.000.200.500;20.296.218.927.536.400;0;1;2;236;256;11;FALSE
1.934.816;2.103.872;0.093544;5.0;2.0;5.0;3;29.787;1.934.816;2.103.872;0.093544;2.414.107.595.003.510;1.387.393.488.351.570;2.590.688.323.813.880;1;1;1;236;256;11;FALSE
2.020.912;2.019.944;0.17464;5.0;2.0;5.0;0;29.716;2.020.912;2.019.944;0.17464;13.901.215.002.494.900;2.330.463.686.297.020;2.291.863.844.851.010;2;1;0;246;246;21;FALSE
2.020.912;2.019.944;0.17464;5.0;2.0;5.0;1;29.846;2.020.912;2.019.944;0.17464;29.365.157.303.666.800;0.6856614550081077;2.696.873.048.572.280;1;2;0;246;246;21;FALSE
2.020.912;2.019.944;0.17464;5.0;2.0;5.0;2;29.728;2.020.912;2.019.944;0.17464;25.181.151.053.293.700;21.373.838.548.793.300;0.7975651189146429;0;1;2;246;246;21;FALSE
2.020.912;2.019.944;0.17464;5.0;2.0;5.0;3;29.646;2.020.912;2.019.944;0.17464;247.146.465.181.558;2.816.524.898.062.800;22.934.232.761.556.000;1;1;1;246;246;21;FALSE
2.020.912;2.019.944;0.17464;5.0;2.0;5.0;0;29.781;2.020.912;2.019.944;0.17464;2.252.217.626.566.820;14.027.571.978.804.300;3.387.979.762.567.080;2;1;0;246;246;21;FALSE
2.020.912;2.019.944;0.17464;5.0;2.0;5.0;1;2.972;2.020.912;2.019.944;0.17464;23.189.906.989.405.900;2.070.370.936.579.840;26.747.586.669.869.100;1;2;0;246;246;21;FALSE
2.020.912;2.019.944;0.17464;5.0;2.0;5.0;2;29.777;2.020.912;2.019.944;0.17464;2.579.042.356.576.680;1.620.871.841.626.590;0.9391556851306098;0;1;2;246;246;21;FALSE
2.020.912;2.019.944;0.17464;5.0;2.0;5.0;3;2.969;2.020.912;2.019.944;0.17464;30.218.271.529.470.900;23.870.492.959.677.700;10.938.974.983.159.400;1;1;1;246;246;21;FALSE
1.969.768;1.969.768;0.126568;5.0;2.0;5.0;0;29.688;1.969.768;1.969.768;0.126568;0.5757748585030382;26.849.823.577.508.200;31.620.634.847.428.000;2;1;0;240;240;15;FALSE
1.969.768;1.969.768;0.126568;5.0;2.0;5.0;1;29.821;1.969.768;1.969.768;0.126568;25.138.484.511.238.500;0.9553825578927719;32.730.571.445.851.200;1;2;0;240;240;15;FALSE
1.969.768;1.969.768;0.126568;5.0;2.0;5.0;2;29.699;1.969.768;1.969.768;0.126568;2.192.507.655.918.300;2.400.172.367.072.930;16.961.236.945.138.800;0;1;2;240;240;15;FALSE
1.969.768;1.969.768;0.126568;5.0;2.0;5.0;3;29.658;1.969.768;1.969.768;0.126568;19.157.661.709.475.400;279.453.567.767.551;24.300.916.996.197.000;1;1;1;240;240;15;FALSE
189.864;1.899.152;0.05368;5.0;2.0;5.0;0;2.973;189.864;1.899.152;0.05368;0.5295541654826073;23.023.127.342.970.900;292.662.323.470.343;2;1;0;231;231;6;FALSE
189.864;1.899.152;0.05368;5.0;2.0;5.0;1;2.986;189.864;1.899.152;0.05368;16.890.978.995.662.700;0.7102692238479555;35.106.223.081.025.200;1;2;0;231;231;6;FALSE
189.864;1.899.152;0.05368;5.0;2.0;5.0;2;29.667;189.864;1.899.152;0.05368;1.576.020.789.979.880;2.940.308.421.441.010;0.7901034328387846;0;1;2;231;231;6;FALSE
189.864;1.899.152;0.05368;5.0;2.0;5.0;3;29.649;189.864;1.899.152;0.05368;2.304.741.346.828.680;27.968.516.725.742.900;25.205.148.688.931.400;1;1;1;231;231;6;FALSE
1.899.576;1.900.088;0.058424;5.0;2.0;5.0;0;29.636;1.899.576;1.900.088;0.058424;15.973.520.320.316.300;307.922.464.673.039;2.448.075.502.043.360;2;1;0;231;231;7;FALSE
1.899.576;1.900.088;0.058424;5.0;2.0;5.0;1;29.785;1.899.576;1.900.088;0.058424;1.147.311.387.640.450;15.909.428.365.089.200;326.176.326.466.717;1;2;0;231;231;7;FALSE
1.899.576;1.900.088;0.058424;5.0;2.0;5.0;2;29.672;1.899.576;1.900.088;0.058424;1.706.813.987.039.560;27.510.793.778.138.000;1.918.537.081.199.740;0;1;2;231;231;7;FALSE
1.899.576;1.900.088;0.058424;5.0;2.0;5.0;3;29.816;1.899.576;1.900.088;0.058424;18.380.625.257.126.300;13.005.816.105.959.600;1.695.936.160.732.760;1;1;1;231;231;7;FALSE
2.105.904;2.105.392;0.091184;5.0;2.0;5.0;0;29.644;2.105.904;2.105.392;0.091184;1.956.044.590.521.040;28.509.520.070.307.200;32.101.629.226.693.700;2;1;0;257;257;11;FALSE
2.105.904;2.105.392;0.091184;5.0;2.0;5.0;1;29.791;2.105.904;2.105.392;0.091184;2.038.231.444.782.270;1.322.442.225.514.300;3.616.200.040.774.550;1;2;0;257;257;11;FALSE
2.105.904;2.105.392;0.091184;5.0;2.0;5.0;2;2.972;2.105.904;2.105.392;0.091184;27.772.709.652.731.800;20.904.196.890.972.700;15.161.561.425.847.000;0;1;2;257;257;11;FALSE
2.105.904;2.105.392;0.091184;5.0;2.0;5.0;3;29.837;2.105.904;2.105.392;0.091184;11.545.410.864.136.200;12.367.173.553.391.700;16.263.376.378.587.700;1;1;1;257;257;11;FALSE
2.033;2.033;0.190824;5.0;2.0;5.0;0;29.791;2.033;2.033;0.190824;1.750.531.484.453.200;1.502.007.918.907.140;23.404.014.690.827.400;2;1;0;248;248;23;FALSE
2.033;2.033;0.190824;5.0;2.0;5.0;1;29.711;2.033;2.033;0.190824;2.570.322.796.429.160;21.408.016.297.394.600;2.356.382.793.954.130;1;2;0;248;248;23;FALSE
2.033;2.033;0.190824;5.0;2.0;5.0;2;29.698;2.033;2.033;0.190824;23.626.463.869.035.100;2.443.638.483.249.030;10.257.971.883.646.300;0;1;2;248;248;23;FALSE
2.033;2.033;0.190824;5.0;2.0;5.0;3;29.753;2.033;2.033;0.190824;1.920.877.903.229.940;18.655.499.649.854.400;2.224.784.732.461.230;1;1;1;248;248;23;FALSE
193.536;193.536;0.100856;5.0;2.0;5.0;0;29.645;193.536;193.536;0.100856;19.341.587.188.824.100;28.369.843.767.975.000;3.282.723.487.415.150;2;1;0;236;236;12;FALSE
193.536;193.536;0.100856;5.0;2.0;5.0;1;29.726;193.536;193.536;0.100856;1.517.375.330.451.220;2.115.085.228.775.680;3.178.039.999.446.260;1;2;0;236;236;12;FALSE
193.536;193.536;0.100856;5.0;2.0;5.0;2;29.691;193.536;193.536;0.100856;24.200.157.727.767.800;2.363.360.981.542.150;2.402.758.058.272.710;0;1;2;236;236;12;FALSE
193.536;193.536;0.100856;5.0;2.0;5.0;3;29.651;193.536;193.536;0.100856;2.430.748.312.004.910;28.242.883.715.232.500;17.543.859.162.754.600;1;1;1;236;236;12;FALSE
1.885.024;1.885.024;0.048992;5.0;2.0;5.0;0;29.729;1.885.024;1.885.024;0.048992;18.986.532.090.458.900;20.567.932.134.813.200;2.685.100.714.509.640;2;1;0;230;230;5;FALSE
1.885.024;1.885.024;0.048992;5.0;2.0;5.0;1;29.852;1.885.024;1.885.024;0.048992;12.421.007.574.846.400;0.8808430359335992;34.594.118.925.039.300;1;2;0;230;230;5;FALSE
1.885.024;1.885.024;0.048992;5.0;2.0;5.0;2;29.705;1.885.024;1.885.024;0.048992;24.898.220.690.904.900;2.224.726.830.927.870;2.316.703.866.561.500;0;1;2;230;230;5;FALSE
1.885.024;1.885.024;0.048992;5.0;2.0;5.0;3;29.677;1.885.024;1.885.024;0.048992;21.008.232.653.374.000;25.371.627.346.001.100;27.526.839.116.222.000;1;1;1;230;230;5;FALSE
1.870.888;2.039.672;0.02024;5.0;2.0;5.0;0;29.644;1.870.888;2.039.672;0.02024;24.213.174.117.207.100;2.675.944.246.445.280;39.615.551.738.626.600;2;1;0;228;248;2;FALSE
1.870.888;2.039.672;0.02024;5.0;2.0;5.0;1;29.785;1.870.888;2.039.672;0.02024;13.914.448.534.259.600;16.449.413.285.531.900;2.227.182.935.581.490;1;2;0;228;248;2;FALSE
1.870.888;2.039.672;0.02024;5.0;2.0;5.0;2;29.752;1.870.888;2.039.672;0.02024;3.364.787.492.635.910;16.954.968.255.427.700;10.960.588.781.982.000;0;1;2;228;248;2;FALSE
1.870.888;2.039.672;0.02024;5.0;2.0;5.0;3;29.719;1.870.888;2.039.672;0.02024;2.002.313.949.674.910;2.148.646.685.022.440;26.324.035.441.925.700;1;1;1;228;248;2;FALSE
2.155.424;198.664;0.158904;5.0;2.0;5.0;0;29.758;2.155.424;198.664;0.158904;0.5686749718718198;20.372.039.824.906.100;26.509.386.720.759.100;2;1;0;263;242;19;FALSE
2.155.424;198.664;0.158904;5.0;2.0;5.0;1;29.751;2.155.424;198.664;0.158904;28.438.890.934.883.800;1.533.152.418.441.300;39.222.720.836.027.300;1;2;0;263;242;19;FALSE
2.155.424;198.664;0.158904;5.0;2.0;5.0;2;29.775;2.155.424;198.664;0.158904;2.327.464.893.829.720;16.241.668.017.769.900;1.648.295.048.702.110;0;1;2;263;242;19;FALSE
2.155.424;198.664;0.158904;5.0;2.0;5.0;3;2.976;2.155.424;198.664;0.158904;13.618.213.673.295.000;19.809.904.390.010.200;14.402.060.930.171.500;1;1;1;263;242;19;FALSE
1.933.472;1.933.472;0.088736;5.0;2.0;5.0;0;29.699;1.933.472;1.933.472;0.088736;1.771.068.340.786.950;23.666.640.770.679.800;28.940.473.620.861.300;2;1;0;236;236;10;FALSE
1.933.472;1.933.472;0.088736;5.0;2.0;5.0;1;2.978;1.933.472;1.933.472;0.088736;14.577.756.096.560.200;16.003.396.327.176.000;3.061.497.133.437.010;1;2;0;236;236;10;FALSE
1.933.472;1.933.472;0.088736;5.0;2.0;5.0;2;29.646;1.933.472;1.933.472;0.088736;20.529.473.980.944.200;2.876.773.278.523.750;2.484.576.378.855.360;0;1;2;236;236;10;FALSE
1.933.472;1.933.472;0.088736;5.0;2.0;5.0;3;29.792;1.933.472;1.933.472;0.088736;1.364.181.163.346.070;15.536.135.842.395.900;2.583.597.506.424.750;1;1;1;236;236;10;FALSE
4.687.472;5.293.168;43.388;5.0;2.0;5.0;0;29.741;4.687.472;5.293.168;43.388;21.421.427.334.540.900;17.007.395.596.460.800;465.567.473.293.257;2;1;0;572;646;529;FALSE
4.687.472;5.293.168;43.388;5.0;2.0;5.0;1;29.719;4.687.472;5.293.168;43.388;2.644.188.785.212.100;20.077.091.293.304.800;2.770.638.679.123.170;1;2;0;572;646;529;FALSE
4.687.472;5.293.168;43.388;5.0;2.0;5.0;2;29.683;4.687.472;5.293.168;43.388;23.409.255.838.885.300;255.979.452.032.419;13.809.307.568.504.000;0;1;2;572;646;529;FALSE
4.687.472;5.293.168;43.388;5.0;2.0;5.0;3;29.678;4.687.472;5.293.168;43.388;2.706.861.654.338.300;24.325.548.856.330.900;24.682.483.593.459.000;1;1;1;572;646;529;FALSE
4.687.472;5.293.168;43.388;5.0;2.0;5.0;0;29.633;4.687.472;5.293.168;43.388;25.031.042.261.110.500;2.860.808.697.827.900;3.121.386.139.123.610;2;1;0;572;646;529;FALSE
4.687.472;5.293.168;43.388;5.0;2.0;5.0;1;29.736;4.687.472;5.293.168;43.388;2.849.879.488.701.390;17.809.273.221.398.800;28.606.742.301.140.600;1;2;0;572;646;529;FALSE
4.687.472;5.293.168;43.388;5.0;2.0;5.0;2;2.978;4.687.472;5.293.168;43.388;246.336.938.718.618;15.647.870.023.501.100;14.752.508.624.163.800;0;1;2;572;646;529;FALSE
4.687.472;5.293.168;43.388;5.0;2.0;5.0;3;29.645;4.687.472;5.293.168;43.388;12.890.527.433.629.400;3.106.862.628.387.270;18.291.674.875.321.500;1;1;1;572;646;529;FALSE
4.350.728;5.129.024;426.716;5.0;2.0;5.0;0;29.772;4.350.728;5.129.024;426.716;16.068.603.617.278.600;15.109.053.256.221.600;4.478.390.267.300.050;2;1;0;531;626;520;FALSE
4.350.728;5.129.024;426.716;5.0;2.0;5.0;1;29.682;4.350.728;5.129.024;426.716;14.287.608.176.517.900;24.574.200.859.631.400;4.407.851.160.889.700;1;2;0;531;626;520;FALSE
4.350.728;5.129.024;426.716;5.0;2.0;5.0;2;2.974;4.350.728;5.129.024;426.716;18.426.816.678.733.400;20.442.761.670.555.300;1.855.488.105.244.770;0;1;2;531;626;520;FALSE
4.350.728;5.129.024;426.716;5.0;2.0;5.0;3;29.646;4.350.728;5.129.024;426.716;135.256.638.724.353;3.079.511.150.775.630;19.406.127.503.104.300;1;1;1;531;626;520;FALSE
4.157.384;4.772.296;4.236.856;5.0;2.0;5.0;0;29.609;4.157.384;4.772.296;4.236.856;19.170.535.738.467.100;31.482.031.073.662.800;37.898.556.268.279.600;2;1;0;507;582;517;FALSE
4.157.384;4.772.296;4.236.856;5.0;2.0;5.0;1;29.713;4.157.384;4.772.296;4.236.856;25.894.495.319.847.500;1.985.478.776.558.800;36.387.409.906.502.300;1;2;0;507;582;517;FALSE
4.157.384;4.772.296;4.236.856;5.0;2.0;5.0;2;29.728;4.157.384;4.772.296;4.236.856;18.582.315.042.107.300;2.169.192.244.174.100;17.477.546.733.894.100;0;1;2;507;582;517;FALSE
4.157.384;4.772.296;4.236.856;5.0;2.0;5.0;3;29.721;4.157.384;4.772.296;4.236.856;13.378.468.053.700.000;22.138.127.869.380.100;31.026.394.829.700.000;1;1;1;507;582;517;FALSE
4.306.272;50.956;4.125.536;5.0;2.0;5.0;0;2.979;4.306.272;50.956;4.125.536;14.388.263.960.687.800;15.064.877.325.081.000;30.968.143.585.357.400;2;1;0;525;622;503;FALSE
4.306.272;50.956;4.125.536;5.0;2.0;5.0;1;29.688;4.306.272;50.956;4.125.536;14.839.847.224.802.500;23.808.011.035.043.700;4.426.578.689.901.150;1;2;0;525;622;503;FALSE
4.306.272;50.956;4.125.536;5.0;2.0;5.0;2;29.717;4.306.272;50.956;4.125.536;31.292.216.125.394.900;21.245.807.716.090.700;0.7817054334094904;0;1;2;525;622;503;FALSE
4.306.272;50.956;4.125.536;5.0;2.0;5.0;3;29.825;4.306.272;50.956;4.125.536;1.186.675.938.526.980;13.511.123.711.564.500;16.221.175.191.946.800;1;1;1;525;622;503;FALSE
4.182.872;478.772;4.360.504;5.0;2.0;5.0;0;29.717;4.182.872;478.772;4.360.504;22.538.790.114.454.500;19.168.327.773.890.600;4.659.637.565.753.020;2;1;0;510;584;532;FALSE
4.182.872;478.772;4.360.504;5.0;2.0;5.0;1;29.697;4.182.872;478.772;4.360.504;15.833.948.913.418.000;2.244.559.863.442.620;4.686.604.899.306.520;1;2;0;510;584;532;FALSE
4.182.872;478.772;4.360.504;5.0;2.0;5.0;2;29.718;4.182.872;478.772;4.360.504;2.499.250.821.454.200;22.291.733.848.474.600;0.8696195131178954;0;1;2;510;584;532;FALSE
4.182.872;478.772;4.360.504;5.0;2.0;5.0;3;29.786;4.182.872;478.772;4.360.504;2.890.072.622.005.010;1.295.842.812.561.910;26.985.421.685.251.500;1;1;1;510;584;532;FALSE
4.084.088;5.020.024;4.091.768;5.0;2.0;5.0;0;2.963;4.084.088;5.020.024;4.091.768;1.811.550.850.140.450;29.782.112.481.081.300;36.354.633.275.549.300;2;1;0;498;612;499;FALSE
4.084.088;5.020.024;4.091.768;5.0;2.0;5.0;1;29.784;4.084.088;5.020.024;4.091.768;29.611.192.923.531.600;11.257.914.641.408.400;4.379.646.925.449.480;1;2;0;498;612;499;FALSE
4.084.088;5.020.024;4.091.768;5.0;2.0;5.0;2;29.645;4.084.088;5.020.024;4.091.768;20.196.422.037.904.700;29.061.705.184.962.600;23.635.235.338.349.400;0;1;2;498;612;499;FALSE
4.084.088;5.020.024;4.091.768;5.0;2.0;5.0;3;29.768;4.084.088;5.020.024;4.091.768;25.166.742.745.567.100;16.463.648.687.941.300;16.813.092.170.088.700;1;1;1;498;612;499;FALSE
4.160.448;4.605.376;4.149.696;5.0;2.0;5.0;0;29.682;4.160.448;4.605.376;4.149.696;22.067.098.267.829.000;23.792.191.741.582.800;3.579.038.659.594.060;2;1;0;507;562;506;FALSE
4.160.448;4.605.376;4.149.696;5.0;2.0;5.0;1;29.837;4.160.448;4.605.376;4.149.696;29.876.253.126.371.500;0.7335128056789262;30.025.767.643.036.400;1;2;0;507;562;506;FALSE
4.160.448;4.605.376;4.149.696;5.0;2.0;5.0;2;29.768;4.160.448;4.605.376;4.149.696;232.421.662.689.121;1.679.346.672.878.480;17.193.487.624.523.300;0;1;2;507;562;506;FALSE
4.160.448;4.605.376;4.149.696;5.0;2.0;5.0;3;29.743;4.160.448;4.605.376;4.149.696;14.500.388.321.155.600;20.940.805.386.513.200;18.573.434.130.630.300;1;1;1;507;562;506;FALSE
4.189.968;5.132.048;4.194.576;5.0;2.0;5.0;0;29.712;4.189.968;5.132.048;4.194.576;2.364.844.947.417.110;20.231.592.511.300.100;38.280.893.820.297.500;2;1;0;511;626;512;FALSE
4.189.968;5.132.048;4.194.576;5.0;2.0;5.0;1;29.747;4.189.968;5.132.048;4.194.576;20.672.623.127.815.600;17.788.036.513.988.100;33.808.477.947.718.800;1;2;0;511;626;512;FALSE
4.189.968;5.132.048;4.194.576;5.0;2.0;5.0;2;29.796;4.189.968;5.132.048;4.194.576;2.330.209.268.020.960;13.699.272.714.412.300;20.476.406.363.802.800;0;1;2;511;626;512;FALSE
4.189.968;5.132.048;4.194.576;5.0;2.0;5.0;3;29.823;4.189.968;5.132.048;4.194.576;16.901.292.141.008.700;12.549.320.488.313.900;18.126.077.780.918.800;1;1;1;511;626;512;FALSE
442.352;486.384;438.848;5.0;2.0;5.0;0;29.665;442.352;486.384;438.848;23.512.796.334.643.100;2.508.502.314.542.030;3.678.472.542.491.290;2;1;0;539;593;535;FALSE
442.352;486.384;438.848;5.0;2.0;5.0;1;29.824;442.352;486.384;438.848;14.517.385.770.770.900;10.907.986.547.358.200;38.174.497.744.958.100;1;2;0;539;593;535;FALSE
442.352;486.384;438.848;5.0;2.0;5.0;2;29.711;442.352;486.384;438.848;3.383.989.128.210.330;20.244.807.527.813.900;18.617.162.721.522.900;0;1;2;539;593;535;FALSE
442.352;486.384;438.848;5.0;2.0;5.0;3;29.687;442.352;486.384;438.848;2.071.478.558.834.830;2.431.896.957.838.990;2.802.969.602.110.480;1;1;1;539;593;535;FALSE
4.137.688;5.096.152;4.177.336;5.0;2.0;5.0;0;29.767;4.137.688;5.096.152;4.177.336;14.166.041.174.205.300;1.658.644.797.273.270;39.139.297.475.383.600;2;1;0;505;622;509;FALSE
4.137.688;5.096.152;4.177.336;5.0;2.0;5.0;1;2.983;4.137.688;5.096.152;4.177.336;1.641.816.514.895.380;10.007.142.619.349.200;36.935.383.599.105.400;1;2;0;505;622;509;FALSE
4.137.688;5.096.152;4.177.336;5.0;2.0;5.0;2;29.758;4.137.688;5.096.152;4.177.336;32.702.152.901.747.000;16.242.985.379.387.100;1.409.148.840.200.620;0;1;2;505;622;509;FALSE
4.137.688;5.096.152;4.177.336;5.0;2.0;5.0;3;2.97;4.137.688;5.096.152;4.177.336;2.813.901.098.605.720;2.181.770.560.243.370;25.752.510.326.083.000;1;1;1;505;622;509;FALSE
4.303.152;4.734.256;4.290.864;5.0;2.0;5.0;0;29.765;4.303.152;4.734.256;4.290.864;0.8690565230743328;17.655.842.745.773.100;4.142.652.083.796.140;2;1;0;525;577;523;FALSE
4.303.152;4.734.256;4.290.864;5.0;2.0;5.0;1;29.691;4.303.152;4.734.256;4.290.864;22.938.398.265.634.700;23.317.316.092.560.800;30.038.027.291.921.100;1;2;0;525;577;523;FALSE
4.303.152;4.734.256;4.290.864;5.0;2.0;5.0;2;29.624;4.303.152;4.734.256;4.290.864;2.573.860.347.761.130;30.805.331.763.350.400;16.619.417.115.046.400;0;1;2;525;577;523;FALSE
4.303.152;4.734.256;4.290.864;5.0;2.0;5.0;3;29.734;4.303.152;4.734.256;4.290.864;30.887.126.261.554.000;17.296.030.334.588.600;30.879.979.590.316.100;1;1;1;525;577;523;FALSE
4.286.296;5.053.784;4.301.656;5.0;2.0;5.0;0;2.963;4.286.296;5.053.784;4.301.656;2.234.997.180.040.440;28.240.556.183.998.400;4.314.180.627.792.050;2;1;0;523;616;525;FALSE
4.286.296;5.053.784;4.301.656;5.0;2.0;5.0;1;29.681;4.286.296;5.053.784;4.301.656;19.139.962.822.562.500;23.803.604.240.569.900;425.407.022.533.544;1;2;0;523;616;525;FALSE
4.286.296;5.053.784;4.301.656;5.0;2.0;5.0;2;29.699;4.286.296;5.053.784;4.301.656;28.607.398.452.849.200;2.206.531.238.200.300;22.964.361.243.863.700;0;1;2;523;616;525;FALSE
4.286.296;5.053.784;4.301.656;5.0;2.0;5.0;3;29.626;4.286.296;5.053.784;4.301.656;21.711.447.522.873.200;307.818.967.853.664;2.261.737.419.893.560;1;1;1;523;616;525;FALSE
4.092.168;4.715.784;4.081.416;5.0;2.0;5.0;0;29.739;4.092.168;4.715.784;4.081.416;0.8642516235489974;1.986.712.337.935.780;4.551.381.800.758.910;2;1;0;499;575;498;FALSE
4.092.168;4.715.784;4.081.416;5.0;2.0;5.0;1;29.715;4.092.168;4.715.784;4.081.416;18.149.183.650.107.900;21.345.685.485.699.600;35.355.045.181.320.400;1;2;0;499;575;498;FALSE
4.092.168;4.715.784;4.081.416;5.0;2.0;5.0;2;29.685;4.092.168;4.715.784;4.081.416;16.394.873.269.970.500;27.169.555.481.031.600;10.940.288.112.107.500;0;1;2;499;575;498;FALSE
4.092.168;4.715.784;4.081.416;5.0;2.0;5.0;3;29.752;4.092.168;4.715.784;4.081.416;13.675.037.185.558.800;1.985.438.530.237.730;2.255.020.955.091.670;1;1;1;499;575;498;FALSE
4.092.168;4.715.784;4.081.416;5.0;2.0;5.0;0;29.695;4.092.168;4.715.784;4.081.416;0.7764125190813607;25.597.231.742.580.100;3.395.327.013.421.040;2;1;0;499;575;498;FALSE
4.092.168;4.715.784;4.081.416;5.0;2.0;5.0;1;29.796;4.092.168;4.715.784;4.081.416;18.031.160.260.464.600;1.352.987.965.952.720;3.271.996.674.801.040;1;2;0;499;575;498;FALSE
4.092.168;4.715.784;4.081.416;5.0;2.0;5.0;2;29.759;4.092.168;4.715.784;4.081.416;2.810.426.597.611.950;17.124.400.409.291.900;13.942.195.912.079.300;0;1;2;499;575;498;FALSE
4.092.168;4.715.784;4.081.416;5.0;2.0;5.0;3;2.978;4.092.168;4.715.784;4.081.416;14.523.472.391.697.200;1.638.287.447.203.490;2.727.572.906.890.330;1;1;1;499;575;498;FALSE
4.273.192;4.865.376;4.400.064;5.0;2.0;5.0;0;29.716;4.273.192;4.865.376;4.400.064;1.620.498.741.750.360;21.014.676.237.641.600;4.131.749.574.007.600;2;1;0;521;593;537;FALSE
4.273.192;4.865.376;4.400.064;5.0;2.0;5.0;1;29.717;4.273.192;4.865.376;4.400.064;2.654.902.201.723.470;19.356.879.065.663.900;36.251.649.342.185.300;1;2;0;521;593;537;FALSE
4.273.192;4.865.376;4.400.064;5.0;2.0;5.0;2;29.634;4.273.192;4.865.376;4.400.064;22.698.426.999.301.000;29.791.751.956.685.400;22.703.787.808.691.900;0;1;2;521;593;537;FALSE
4.273.192;4.865.376;4.400.064;5.0;2.0;5.0;3;29.797;4.273.192;4.865.376;4.400.064;15.827.007.579.553.400;15.467.301.572.741.100;1.686.268.597.783.230;1;1;1;521;593;537;FALSE
4.257.744;5.052.048;4.069.328;5.0;2.0;5.0;0;29.699;4.257.744;5.052.048;4.069.328;2.043.103.748.678.360;23.243.108.745.334.300;27.900.038.014.155.100;2;1;0;519;616;496;FALSE
4.257.744;5.052.048;4.069.328;5.0;2.0;5.0;1;2.983;4.257.744;5.052.048;4.069.328;12.498.221.943.725.500;10.018.839.205.407.400;4.525.020.405.032.720;1;2;0;519;616;496;FALSE
4.257.744;5.052.048;4.069.328;5.0;2.0;5.0;2;2.971;4.257.744;5.052.048;4.069.328;28.344.882.114.915.800;2.151.846.771.499.380;18.271.515.437.878.600;0;1;2;519;616;496;FALSE
4.257.744;5.052.048;4.069.328;5.0;2.0;5.0;3;29.789;4.257.744;5.052.048;4.069.328;14.691.547.087.596.300;16.851.392.153.797.800;1.300.733.673.019.560;1;1;1;519;616;496;FALSE
4.728.408;5.374.496;4.574.808;5.0;2.0;5.0;0;29.785;4.728.408;5.374.496;4.574.808;13.246.341.750.626.700;1.487.900.502.390.330;392.289.127.311.137;2;1;0;577;656;558;FALSE
4.728.408;5.374.496;4.574.808;5.0;2.0;5.0;1;29.682;4.728.408;5.374.496;4.574.808;15.542.283.581.048.000;24.641.373.680.498.300;4.043.388.897.010.170;1;2;0;577;656;558;FALSE
4.728.408;5.374.496;4.574.808;5.0;2.0;5.0;2;2.965;4.728.408;5.374.496;4.574.808;2.874.496.864.836.320;2.684.449.250.147.310;2.411.818.720.224.840;0;1;2;577;656;558;FALSE
4.728.408;5.374.496;4.574.808;5.0;2.0;5.0;3;29.789;4.728.408;5.374.496;4.574.808;3.099.808.706.206.740;1.306.631.466.760.130;18.585.815.449.048.400;1;1;1;577;656;558;FALSE
4.632.744;5.554;4.645.544;5.0;2.0;5.0;0;29.665;4.632.744;5.554;4.645.544;17.710.846.526.131.700;26.476.234.805.663.100;3.513.335.660.327.070;2;1;0;565;677;567;FALSE
4.632.744;5.554;4.645.544;5.0;2.0;5.0;1;2.977;4.632.744;5.554;4.645.544;27.899.643.443.700.100;1.434.252.779.717.540;31.073.249.485.990.300;1;2;0;565;677;567;FALSE
