timestamp,priority_tag_p1,policing_rate_kbps_p1,policing_burst_kbps_p1,rx_mbps_p1,tx_mbps_p1,rx_pps_p1,tx_pps_p1,avg_rx_pkt_bytes_p1,util_rx_pct_p1,drop_p1,delay_ms_p1,last_payload_bytes_p1,priority_tag_p2,policing_rate_kbps_p2,policing_burst_kbps_p2,rx_mbps_p2,tx_mbps_p2,rx_pps_p2,tx_pps_p2,avg_rx_pkt_bytes_p2,util_rx_pct_p2,drop_p2,delay_ms_p2,last_payload_bytes_p2,priority_tag_p4,policing_rate_kbps_p4,policing_burst_kbps_p4,rx_mbps_p4,tx_mbps_p4,rx_pps_p4,tx_pps_p4,avg_rx_pkt_bytes_p4,util_rx_pct_p4,drop_p4,delay_ms_p4,last_payload_bytes_p4
1708215465,3.5543382,9.7070465,7912.549,19357.242,66.057945,0.43263456,0.48335972,9.333481,138.56439,0.42466408,1000000.56,100000.48,4.5110354,5.4610333,8639.042,11544.237,66.18639,0.39510098,0.488492,570.6512,2290.4133,0.5022217,1000000.5,100000.49,4.192457,0.6891486,8996.537,1566.7656,65.42719,0.40137267,0.5091985,8.024766,132.2262,1.4666483,1000000.44,100000.58
1708215466,4.000181,9.243087,8239.06,16907.281,66.00889,0.47515,0.52449733,9.422154,138.65895,0.4299002,1000000.56,100000.42,4.2613816,5.2774506,8914.349,10791.527,65.80292,0.37282285,0.492342,590.20984,2345.9958,0.51982033,1000000.5,100000.46,4.503214,0.7162562,8671.161,1643.7739,65.34036,0.4607143,0.47548756,8.591748,132.09859,1.5029694,1000000.5,100000.49
1708215467,4.549673,10.114304,7380.6113,17797.93,65.862015,0.41143396,0.5109411,9.420701,138.78336,0.53019506,1000000.5,100000.414,4.6107273,5.452503,8948.89,9473.09,66.061104,0.31347755,0.43491825,551.87915,2293.148,0.5301979,1000000.5,100000.445,4.4652166,0.770134,8300.435,1598.6726,65.12095,0.3980464,0.46334928,8.392229,132.03406,1.5159482,1000000.44,100000.53
1708215468,4.163602,8.782607,8232.092,16459.283,65.99733,0.45357645,0.56294703,9.088589,138.68071,0.47727445,1000000.56,100000.48,3.9497192,5.3888645,9667.207,11387.148,65.84007,0.3956212,0.36652657,504.39966,2383.0618,0.5382378,1000000.5,100000.445,4.5933003,0.71020204,8561.821,1470.6853,65.3267,0.45168748,0.4558927,8.638694,132.23708,1.542498,1000000.5,100000.52
1708215469,3.877426,8.657856,7921.957,18218.14,66.05041,0.45628813,0.50112075,9.462014,138.88638,0.3825914,1000000.56,100000.5,4.517375,4.8977056,9675.617,11007.773,65.97038,0.33454657,0.47409695,540.2616,2256.157,0.54643404,1000000.56,100000.52,4.575118,0.77631545,8218.159,1565.0048,65.193985,0.44465747,0.56198585,8.307156,132.12503,1.5416666,1000000.5,100000.555
1708215470,4.0144854,8.669067,8955.275,17673.318,65.94634,0.4342496,0.4952082,9.598426,138.64374,0.46313035,1000000.44,100000.47,4.50712,5.3369336,8267.107,11507.184,66.08371,0.41640478,0.4855217,631.2634,2317.1433,0.4774979,1000000.44,100000.47,4.097516,0.7357018,8816.774,1708.9247,65.24683,0.468257,0.51716614,8.626613,132.0099,1.4919826,1000000.4,100000.48
1708215471,3.726855,9.356549,7760.5503,17849.928,65.84954,0.50718784,0.491821,9.271844,138.69026,0.4905912,1000000.5,100000.44,4.187019,4.547389,8783.519,11470.006,65.874916,0.34468016,0.45921156,460.29523,2371.6453,0.49244556,1000000.5,100000.484,4.564475,0.8178372,9251.275,1549.4279,65.31986,0.3995537,0.4745596,8.647159,131.92404,1.5863507,1000000.5,100000.51
1708215472,4.1981077,10.196131,8311.726,17636.307,65.50395,0.48694572,0.43761668,9.4479885,138.68425,0.4353379,1000000.56,100000.46,4.1098256,5.7431836,8421.9795,11587.969,65.75502,0.40194985,0.4848547,516.8923,2315.399,0.58189464,1000000.44,100000.445,4.411798,0.70261073,8788.232,1537.3705,65.323296,0.4218121,0.48885608,8.52266,132.44482,1.539261,1000000.44,100000.54
1708215473,4.1680884,9.310736,8102.9463,17069.42,65.72287,0.41866103,0.5569272,9.13525,138.5318,0.47556752,1000000.56,100000.445,4.2830186,5.6579227,8806.467,11522.577,65.89077,0.36997193,0.44211838,534.8821,2404.5334,0.521923,1000000.5,100000.47,4.3471823,0.760737,7754.5957,1666.8665,65.59821,0.41967192,0.4929199,8.387871,131.67819,1.507965,1000000.5,100000.53
1708215474,4.152614,9.254837,8589.767,17246.152,65.795425,0.43249983,0.58797383,9.133989,138.6851,0.4289279,1000000.5,100000.445,4.403331,5.3736215,8570.241,11072.255,66.15549,0.41754586,0.43993664,600.94794,2364.7815,0.49905083,1000000.56,100000.49,4.271786,0.6608143,8572.663,1382.6968,65.41001,0.47274727,0.40302932,8.319596,132.12718,1.4894836,1000000.5,100000.55
1708215475,4.00243,8.783338,8041.8325,16725.133,65.83949,0.4601239,0.5595235,9.667676,138.65091,0.50610286,1000000.56,100000.46,4.1834474,4.7953806,8662.303,10617.989,65.9178,0.412267,0.41718912,559.01776,2382.4478,0.5760666,1000000.44,100000.484,4.5377855,0.74711293,8977.156,1516.9994,65.4631,0.40979493,0.4570655,8.520234,131.97104,1.5000083,1000000.5,100000.52
1708215476,4.0514226,8.759995,7251.8477,16717.977,65.82507,0.4544224,0.5266446,9.153577,138.81743,0.48581684,1000000.5,100000.445,4.506685,5.521549,9451.453,10941.688,65.83727,0.40723637,0.47776917,480.30457,2337.5457,0.51872337,1000000.56,100000.414,4.560665,0.78291446,7256.4697,1693.9252,65.226395,0.4020263,0.527538,8.373563,131.78545,1.4998257,1000000.44,100000.47
1708215477,3.9541876,9.262478,9383.197,16342.276,65.73884,0.46121764,0.51579106,9.08753,138.66414,0.38873562,1000000.56,100000.46,4.462722,5.27694,8446.14,10735.736,65.92299,0.3590369,0.40279412,587.68665,2255.7864,0.5572937,1000000.5,100000.516,4.1299806,0.67382866,8638.493,1581.4696,65.47948,0.4333082,0.45906758,8.519315,131.95709,1.5229177,1000000.44,100000.516
1708215478,3.9624236,9.043998,8167.298,17520.914,65.831535,0.4680596,0.57410425,9.393711,138.64372,0.4570126,1000000.5,100000.45,4.5316415,5.639822,7825.765,10795.82,66.03974,0.4356237,0.508748,456.17047,2299.4548,0.5413246,1000000.44,100000.44,4.3131547,0.7218526,8912.317,1495.7777,65.51733,0.4168705,0.5480027,8.139115,131.75003,1.5252514,1000000.5,100000.54
1708215479,4.3814898,8.865248,8550.416,18117.588,65.74142,0.46723506,0.5514204,9.474282,138.52203,0.5158685,1000000.56,100000.44,4.51167,5.408985,8388.355,10590.101,65.88933,0.40076372,0.43212837,557.4635,2350.2373,0.5018764,1000000.5,100000.47,4.348856,0.80101913,8608.506,1675.2677,65.29411,0.38632044,0.52172947,8.602575,131.98013,1.525643,1000000.5,100000.5
1708215480,3.6824193,8.920966,8685.892,16903.145,66.062386,0.45801666,0.55176854,9.005023,138.70782,0.43637756,1000000.56,100000.445,3.7926488,5.171536,8987.589,11239.016,65.81474,0.3961619,0.45560956,572.4844,2388.6494,0.5727531,1000000.44,100000.5,4.050438,0.72425133,7875.9375,1577.5162,65.299995,0.41356978,0.48461556,8.301759,132.18243,1.4896482,1000000.5,100000.484
1708215481,3.6644425,9.0855875,8133.9033,16466.908,65.76013,0.44197565,0.5005095,8.995172,138.76662,0.4568696,1000000.5,100000.42,3.8055193,5.0075297,8430.576,11563.004,65.92851,0.3474745,0.49193498,485.6319,2491.4368,0.49167994,1000000.5,100000.42,4.3563414,0.7793156,8163.8374,1442.445,65.112335,0.47957176,0.61226434,8.635812,131.98453,1.5133675,1000000.56,100000.49
1708215482,3.7685988,9.744766,8856.112,17427.625,66.023056,0.48381463,0.48155758,9.441195,138.6608,0.4156455,1000000.56,100000.484,4.50385,5.3388333,8024.4263,10423.073,66.14875,0.3517163,0.40663025,584.6598,2303.9268,0.53105265,1000000.44,100000.51,4.5892463,0.7648676,8509.452,1625.2979,65.38332,0.43584216,0.5470074,8.394602,132.46277,1.4919982,1000000.5,100000.49
1708215483,4.530218,9.935907,8019.32,18985.646,66.06335,0.45920524,0.4963262,9.75142,138.62979,0.4228451,1000000.56,100000.44,4.438209,4.648618,9395.815,9850.861,66.08576,0.34190476,0.41538006,540.72797,2249.1548,0.50071007,1000000.44,100000.49,3.880539,0.79973567,8584.861,1593.113,65.13025,0.4224397,0.4136292,8.458614,132.31122,1.4852937,1000000.56,100000.51
1708215484,3.9132376,9.460026,8449.916,18410.566,66.0081,0.4296575,0.52796143,9.920994,138.53336,0.45274717,1000000.44,100000.484,4.5516424,5.497688,8147.183,10224.815,66.043724,0.42248318,0.46209532,538.7729,2421.6753,0.5812634,1000000.56,100000.46,4.038181,0.66790396,7927.8984,1739.7429,65.504166,0.43505433,0.44738314,8.118448,132.08958,1.5256139,1000000.44,100000.52
1708215485,4.0197377,9.733495,7998.63,18140.998,65.90999,0.48342592,0.47864354,9.522273,138.5434,0.45279297,1000000.56,100000.47,4.0074553,4.9138308,8453.379,12058.236,66.16164,0.36388785,0.4041401,568.8681,2400.3606,0.4371704,1000000.4,100000.43,4.46959,0.6885035,7648.468,1641.5579,65.16021,0.4133262,0.56517684,8.43834,132.33661,1.468359,1000000.5,100000.53
1708215486,4.2239666,9.2300205,7871.863,16569.51,65.808105,0.48240197,0.5362513,9.632352,138.58505,0.4323221,1000000.56,100000.4,4.310744,5.3531036,8418.079,10752.633,65.97993,0.41133824,0.46758863,626.46387,2348.377,0.5120972,1000000.44,100000.51,4.5238533,0.6582195,9243.275,1553.7368,65.43125,0.42863217,0.46497494,8.330819,132.35194,1.4628514,1000000.5,100000.555
1708215487,4.016078,9.272137,8107.134,15777.206,65.919365,0.43576616,0.5497931,9.302174,138.49173,0.49412104,1000000.5,100000.45,4.6665745,4.896572,8680.741,10828.923,65.78128,0.4132308,0.44559297,602.2641,2245.0823,0.482704,1000000.5,100000.5,4.4005165,0.7005564,8505.408,1595.11,65.21926,0.44856662,0.50829744,8.566873,131.93091,1.5447329,1000000.56,100000.51
1708215488,4.1180024,9.722253,8712.668,17540.918,65.76415,0.47027746,0.50858074,9.231228,138.71265,0.47586277,1000000.56,100000.43,4.0229783,5.306886,8106.665,10769.061,65.9652,0.40791762,0.4362433,648.05914,2411.837,0.5255709,1000000.44,100000.51,3.8801231,0.57450515,9309.045,1699.5686,65.247375,0.50319207,0.44643545,8.652361,132.12921,1.5208931,1000000.44,100000.484
1708215489,3.5658007,9.592612,8531.642,18387.234,65.68409,0.4441159,0.4945837,9.33493,138.72629,0.3920298,1000000.5,100000.5,4.696141,5.171143,8704.486,10777.856,65.98304,0.39474696,0.475584,627.63245,2265.1672,0.46008423,1000000.44,100000.516,4.284308,0.7675464,8780.178,1672.0331,65.557205,0.42319357,0.5574015,8.217392,132.27136,1.5040232,1000000.5,100000.52
1708215490,4.239741,9.253751,8574.247,17347.65,65.74225,0.4594024,0.5862359,9.413862,138.59726,0.44269648,1000000.5,100000.586,4.26193,4.915075,9196.101,11250.515,65.98668,0.36597323,0.5377286,648.4458,2245.2175,0.5167212,1000000.56,100000.516,4.4050307,0.73196495,8075.3975,1708.7712,65.184204,0.42581347,0.47493964,8.574486,132.1099,1.4922763,1000000.44,100000.49
1708215491,4.2700763,9.173581,8659.879,17009.76,65.845345,0.4835578,0.5101512,9.502419,138.69113,0.46888465,1000000.5,100000.45,4.2208085,4.79295,8820.861,11221.359,66.01546,0.34665728,0.46010005,625.30225,2365.5493,0.5559062,1000000.5,100000.484,3.9003215,0.7398122,9180.529,1529.981,65.35738,0.47295266,0.49554357,8.579148,132.02982,1.5849888,1000000.56,100000.5
1708215492,4.21517,8.567837,7254.281,17961.541,66.03367,0.48147342,0.5358436,9.299026,138.53421,0.489022,1000000.56,100000.47,4.7282767,5.7142105,9114.044,10807.946,65.914635,0.41993088,0.52659976,527.4871,2230.6743,0.46899462,1000000.5,100000.46,4.3273277,0.7437902,8177.841,1714.9623,65.4799,0.4360991,0.43683404,8.2329855,132.24677,1.485874,1000000.5,100000.55
1708215493,3.884914,8.785076,7905.417,16308.802,65.82288,0.44233352,0.55893636,9.254665,138.648,0.49199438,1000000.5,100000.48,4.8831477,5.4701667,8675.214,11829.847,65.8168,0.4117969,0.519697,565.7967,2381.3477,0.54230624,1000000.5,100000.46,4.2286587,0.71360713,8387.875,1560.2657,65.26666,0.3938555,0.5452265,8.35491,132.21861,1.5008323,1000000.5,100000.47
1708215494,3.9078336,9.043155,7630.809,19433.068,65.861626,0.48019642,0.53921336,9.28614,138.63861,0.44101858,1000000.56,100000.51,4.257615,5.1278753,9100.367,11119.573,66.138824,0.38064274,0.43154812,569.84827,2471.6045,0.46975887,1000000.44,100000.48,4.510606,0.6276832,8158.987,1673.5061,65.267525,0.41483334,0.53253204,8.493526,132.27261,1.4661713,1000000.44,100000.48
1708215495,4.116344,8.771494,9026.818,16041.717,66.028366,0.46601397,0.5092796,9.29224,138.74857,0.42268124,1000000.5,100000.43,4.0087366,5.680419,9038.38,11034.628,66.00296,0.3897782,0.45952344,609.397,2467.3174,0.5891045,1000000.5,100000.5,4.028708,0.675262,8254.002,1757.894,65.258705,0.47528437,0.48539573,8.652806,131.89752,1.490063,1000000.5,100000.5
1708215496,4.14514,9.062217,7882.4844,18541.188,65.81612,0.49073863,0.5349056,9.629875,138.4397,0.4768447,1000000.56,100000.516,4.451164,5.4077296,8174.1177,11120.369,65.994865,0.43245125,0.5094927,566.45154,2270.1216,0.4733191,1000000.5,100000.49,4.2278447,0.7312199,8225.364,1734.844,65.31995,0.40693536,0.51604515,8.6659775,131.91533,1.5512478,1000000.5,100000.53
1708215497,3.741249,8.59591,8266.485,17680.031,66.05347,0.48108286,0.5344112,9.094631,138.75208,0.5006788,1000000.56,100000.43,4.927853,5.308932,8863.866,9932.029,65.921616,0.33790064,0.46723637,549.2364,2361.7715,0.5816246,1000000.5,100000.484,4.335932,0.7237591,10016.666,1722.4697,65.46435,0.48116758,0.44835445,8.505912,131.9971,1.5418595,1000000.5,100000.53
1708215498,4.1096044,8.580768,8319.58,16470.055,66.11482,0.46152076,0.55200094,9.362771,138.52866,0.529178,1000000.5,100000.47,3.920315,5.7622833,8332.218,12239.076,65.93835,0.43147188,0.47058022,523.50006,2367.494,0.48094916,1000000.5,100000.44,4.6267443,0.7151651,8016.8096,1572.1973,65.25519,0.47465408,0.47908634,8.373395,131.91771,1.4533634,1000000.5,100000.5
1708215499,4.217643,8.81065,7989.6665,17812.82,65.867615,0.48787755,0.46563336,9.257399,138.7897,0.45168638,1000000.5,100000.49,4.7493286,5.2823367,7956.145,11871.009,65.75366,0.3658134,0.44417274,549.92334,2291.5142,0.4987337,1000000.5,100000.54,4.270712,0.7047203,8410.746,1662.5786,65.260124,0.429038,0.5291898,8.352868,131.90224,1.5613191,1000000.56,100000.5
1708215500,3.810262,9.0538025,9848.917,17584.457,65.80318,0.47569567,0.5602018,9.147957,138.67816,0.46181735,1000000.56,100000.414,4.161987,4.992788,8267.019,10468.079,65.97315,0.34283096,0.5186164,532.3057,2465.7415,0.50904113,1000000.44,100000.47,4.1374955,0.69949114,9102.428,1600.6768,65.26716,0.43719718,0.575989,8.496014,132.1079,1.5105034,1000000.5,100000.52
1708215501,4.432858,8.550472,8862.912,16738.6,65.99262,0.43131542,0.55822736,9.212792,138.50737,0.43593037,1000000.5,100000.445,4.349123,5.4961853,10061.805,11038.092,65.91411,0.39804178,0.4596881,599.39386,2270.686,0.52376086,1000000.5,100000.47,4.1729665,0.73829746,8881.728,1697.1356,65.46068,0.4759657,0.47627458,8.6414175,132.10095,1.4932374,1000000.5,100000.586
1708215502,3.5817409,8.820032,7526.3906,17963.396,65.809906,0.4428212,0.52792823,9.328201,138.47673,0.4676358,1000000.5,100000.48,4.439408,4.677693,9689.054,11078.609,65.8765,0.3467062,0.44567832,550.56213,2418.4468,0.5636948,1000000.44,100000.47,4.5299664,0.73900294,8568.817,1654.0123,65.43436,0.4695659,0.5091923,8.30471,131.89728,1.4895813,1000000.5,100000.5
1708215503,4.212487,9.516436,9362.711,17469.188,65.918106,0.43044257,0.5101902,9.854747,138.8762,0.4442009,1000000.56,100000.54,4.038537,6.2660003,9226.275,10978.459,66.15686,0.40238556,0.42174953,595.4211,2392.234,0.560986,1000000.5,100000.46,4.903395,0.72254246,8940.86,1610.72,65.27557,0.44810295,0.43544418,8.461453,131.78152,1.4708434,1000000.5,100000.484
1708215504,3.6454573,8.877082,8358.677,17284.66,65.753,0.5005859,0.62505966,9.350255,138.68384,0.4602715,1000000.5,100000.47,4.0296993,5.2847486,8763.999,11374.728,65.9323,0.3662747,0.43305194,535.18066,2400.3574,0.5365727,1000000.44,100000.4,4.2760744,0.71635485,8693.571,1534.4281,65.28461,0.41323355,0.5315949,8.400072,132.15166,1.4590623,1000000.5,100000.52
1708215505,4.159197,7.94977,9412.085,15599.577,65.91001,0.48496154,0.54617846,9.353856,138.78401,0.42805177,1000000.56,100000.42,4.111563,5.5937014,9030.64,11170.512,66.07012,0.36255696,0.39658087,523.071,2292.5276,0.53119755,1000000.5,100000.516,4.0046453,0.7564659,8261.155,1630.433,65.44771,0.4654713,0.521578,8.8315115,131.9008,1.4951373,1000000.44,100000.46
1708215506,4.358394,9.604648,8592.399,14286.046,65.831436,0.48556292,0.50208735,9.416201,138.78018,0.47231677,1000000.5,100000.47,3.7789507,5.2675834,9208.739,10543.012,66.12915,0.3793634,0.49903014,547.8365,2235.9612,0.5433072,1000000.5,100000.47,4.235546,0.709263,9135.0205,1562.5057,65.137276,0.46239072,0.5728115,8.800018,131.89711,1.5673866,1000000.44,100000.516
1708215507,3.7094498,9.486511,8934.045,16920.068,65.78655,0.482912,0.5288621,9.503488,138.48872,0.44153762,1000000.56,100000.45,4.3573766,4.8853626,7953.3457,10265.136,66.10557,0.41635722,0.464149,573.415,2309.038,0.4609598,1000000.44,100000.43,3.950688,0.7365788,7600.9604,1508.2601,65.45793,0.48600975,0.51330376,8.417431,131.80203,1.5285481,1000000.5,100000.47
1708215508,3.5843635,9.28546,8101.5005,16623.805,65.68742,0.48161995,0.58069676,9.109291,139.0195,0.4158622,1000000.56,100000.46,4.083817,5.1611185,9442.631,10090.193,66.00736,0.37559146,0.4370586,580.68933,2419.4097,0.6066037,1000000.5,100000.52,3.8772697,0.6906554,9394.913,1488.2189,65.39465,0.3875612,0.51987153,8.432075,132.04214,1.5084614,1000000.5,100000.445
1708215509,3.6712306,7.8454924,8893.907,15401.537,66.017715,0.4950186,0.5844078,9.19189,138.53322,0.49637768,1000000.44,100000.555,4.07009,5.467345,8895.413,11226.975,65.867096,0.40491262,0.43127736,542.29004,2459.283,0.567819,1000000.56,100000.55,4.533406,0.7496489,8292.894,1588.7953,65.41988,0.46083757,0.46604866,8.9216585,131.64787,1.4837918,1000000.44,100000.516
1708215510,4.076074,9.41145,7552.436,18517.812,66.01113,0.4100413,0.4362598,9.671618,138.6648,0.4946371,1000000.5,100000.45,4.6706977,5.0096536,7666.6753,11245.062,66.002205,0.40489373,0.48024046,565.5128,2325.2288,0.46105063,1000000.44,100000.484,4.101836,0.74796426,9403.264,1656.8062,65.324486,0.46119776,0.5407767,8.301372,131.95616,1.4880342,1000000.5,100000.555
1708215511,4.397101,8.827567,9306.28,19143.305,65.80707,0.45233914,0.5074986,9.316344,138.49268,0.37455767,1000000.5,100000.43,4.2727585,5.070695,9758.496,10883.273,65.97325,0.41851512,0.48129475,597.94415,2219.0957,0.48363194,1000000.44,100000.516,3.9498334,0.6867095,9676.176,1592.5946,65.26807,0.38883784,0.49662563,8.520677,132.10666,1.4922297,1000000.5,100000.555
1708215512,3.8615682,9.531331,8131.667,19462.957,65.94375,0.43610606,0.5052969,9.55702,138.895,0.42185837,1000000.5,100000.46,4.5319476,5.587099,9638.255,8875.505,65.987885,0.35220096,0.45925722,582.1718,2427.5688,0.5384766,1000000.5,100000.42,4.473963,0.740547,9463.093,1667.5328,65.24143,0.4131246,0.44133702,8.301975,132.0522,1.5112695,1000000.5,100000.5
1708215513,4.284786,8.950668,8018.0225,17561.129,65.78837,0.45563927,0.51307,9.529904,138.69788,0.47486642,1000000.5,100000.44,4.462231,5.718626,8375.209,10459.988,66.145645,0.41717172,0.5052728,539.5515,2295.2886,0.52864295,1000000.56,100000.46,4.296515,0.6716901,9194.722,1681.1058,65.473114,0.45499727,0.49682626,8.645565,131.69653,1.5393502,1000000.44,100000.49
1708215514,4.2134237,9.330257,8153.9697,17090.555,65.655945,0.45314512,0.5674051,9.424112,138.64867,0.51187444,1000000.44,100000.48,4.453045,5.161175,8855.635,11195.525,66.10979,0.39567652,0.42076012,506.91623,2324.5261,0.52058727,1000000.44,100000.5,4.758718,0.7591971,8526.703,1597.3219,65.33373,0.4367341,0.4439548,8.914519,132.18298,1.5650268,1000000.44,100000.47
1708215515,3.7722514,8.427879,8621.499,16310.447,66.019806,0.4359502,0.5431185,9.266117,138.72308,0.51426893,1000000.5,100000.39,4.212627,5.1831374,9456.682,11365.746,65.97537,0.3525177,0.4986975,564.90247,2213.3826,0.51177394,1000000.5,100000.5,4.416617,0.6764351,8135.1465,1600.9264,65.08967,0.4159418,0.52620286,8.609592,131.7838,1.484884,1000000.44,100000.445
1708215516,4.5852346,8.50974,8451.342,17525.246,65.90023,0.44689032,0.56526643,9.702654,138.57034,0.4747803,1000000.5,100000.48,4.5137773,5.519617,9030.652,11886.37,65.94079,0.4120856,0.45276827,543.5522,2327.7532,0.4791572,1000000.5,100000.52,4.5729814,0.66003245,8560.462,1517.736,65.398895,0.44968766,0.5350484,8.742389,132.01901,1.4651401,1000000.44,100000.484
1708215517,3.8687606,8.427957,8457.244,16572.51,65.81727,0.4588313,0.57296914,9.485606,138.72191,0.46282065,1000000.56,100000.45,4.5435085,5.665497,8182.764,10486.689,65.82395,0.37950084,0.4381342,595.55634,2347.0999,0.50213945,1000000.5,100000.516,4.319431,0.7207176,9028.033,1408.3435,65.47435,0.40871787,0.5183095,8.545996,131.99353,1.5006688,1000000.5,100000.55
1708215518,3.7610466,9.192597,7337.4336,16224.265,65.59034,0.42961535,0.5470912,9.184271,138.71011,0.51434165,1000000.44,100000.47,3.8830612,5.1715918,7914.9897,10778.354,65.865166,0.42476353,0.4994433,495.70682,2296.3748,0.5103277,1000000.5,100000.44,4.477039,0.6717084,7640.578,1606.4946,65.273705,0.45565546,0.51915467,8.479844,132.04996,1.5392289,1000000.44,100000.47
1708215519,3.9712853,8.624466,8739.188,16982.943,66.04119,0.5130386,0.5543349,9.093568,138.9657,0.39094678,1000000.5,100000.5,4.0674186,5.4112144,8187.965,10973.023,65.95466,0.36308226,0.44863752,558.5293,2418.3877,0.52839404,1000000.5,100000.52,3.6569228,0.6725064,7830.5615,1657.0927,65.39103,0.5435657,0.5217581,8.4578905,131.8489,1.4665514,1000000.5,100000.445
1708215520,3.6992857,9.134732,8829.714,17874.719,65.846565,0.4837804,0.53972584,8.7941885,138.84462,0.44759926,1000000.5,100000.4,4.4275317,5.790382,7265.529,10122.231,66.01384,0.3853397,0.46768016,558.47437,2406.2178,0.527243,1000000.56,100000.51,4.328346,0.7845427,9108.807,1408.572,65.27719,0.38519266,0.5153227,8.57391,132.18263,1.4877833,1000000.5,100000.5
1708215521,3.6128185,8.705024,9194.924,17190.549,65.86272,0.48350424,0.5688652,9.156939,138.61772,0.43346152,1000000.5,100000.5,4.093203,5.123169,8331.912,10798.375,65.852104,0.3876796,0.44687614,589.9341,2380.73,0.4703339,1000000.5,100000.52,4.3994374,0.6647921,9050.453,1490.5724,65.32957,0.38199943,0.53454024,8.576804,131.8913,1.4795358,1000000.5,100000.55
