state,action_continuous,action_discrete,reward,next_state,raw_delay_p1,raw_delay_p2,raw_delay_p4
"[-0.14031132932107224, 0.7079476670428618, 1.8346889907163255, -1.2761023592689527, 0.7390075448275407, -0.41182937112307094, 1.0543555724653932, 1.4693259841942732, 0.7160359019900738, 1.1646403105155214, -0.47441132456765983, -1.0855295181994955]",2.290968377977339,1,-13.690913424279662,"[-0.0868160949771555, -0.5305912896004049, -0.7351917322017443, 0.835732012745516, -0.039635178868355436, -0.22992605231329108, -0.5416048945586729, -0.15670650843185907, -0.07422654013394105, -0.6635387955660024, -0.992450728147841, 1.6020333311463086]",5.8713837,64.181244,6.6053686
"[-0.0868160949771555, -0.5305912896004049, -0.7351917322017443, 0.835732012745516, -0.039635178868355436, -0.22992605231329108, -0.5416048945586729, -0.15670650843185907, -0.07422654013394105, -0.6635387955660024, -0.992450728147841, 1.6020333311463086]",-0.8391348712224898,2,-18.60839489369084,"[-1.3380032698305335, -0.8580493590695363, -0.7950755665127488, -0.1601225131758924, 0.10088470472368305, -0.43269523728381803, -0.2485885004042054, 0.651853066422851, 0.060660108396825216, 2.146450815433802, -0.7684317497535035, -1.6375936908785538]",5.85513,68.194305,6.6725025
"[-1.3380032698305335, -0.8580493590695363, -0.7950755665127488, -0.1601225131758924, 0.10088470472368305, -0.43269523728381803, -0.2485885004042054, 0.651853066422851, 0.060660108396825216, 2.146450815433802, -0.7684317497535035, -1.6375936908785538]",3.443471786774179,1,-13.746538105248204,"[-1.0482537982869455, -0.6571827137583053, 0.906658853406339, -0.41914635815977347, -0.1931999277140048, 0.36355966078086027, -0.39397842577197034, -1.09457521916427, -0.6486593050534625, -0.6795226345294881, -1.8695029860784018, 0.5009675121017273]",6.3170156,66.20309,6.342534
"[-1.0482537982869455, -0.6571827137583053, 0.906658853406339, -0.41914635815977347, -0.1931999277140048, 0.36355966078086027, -0.39397842577197034, -1.09457521916427, -0.6486593050534625, -0.6795226345294881, -1.8695029860784018, 0.5009675121017273]",-0.4827387166212372,2,-13.546101917920108,"[0.05009310476969723, 0.7934822160455623, 0.010198918539124092, -1.218043927282557, 0.22608480235179654, -0.23475618538568793, -0.2522484115685239, 0.1564379238882942, 0.11580145386658715, 0.31856269521051217, -0.2023887322392677, -0.8312026840538252]",6.073698,68.14418,6.842134
"[0.05009310476969723, 0.7934822160455623, 0.010198918539124092, -1.218043927282557, 0.22608480235179654, -0.23475618538568793, -0.2522484115685239, 0.1564379238882942, 0.11580145386658715, 0.31856269521051217, -0.2023887322392677, -0.8312026840538252]",-0.3158093573250231,2,-13.794586461161797,"[0.23049370858960336, 0.050934406647325396, 0.6623051622790854, -0.40807074683517824, -0.1222229765892384, -0.36132299600873535, 1.7612814511188497, 0.08999176570312474, -0.051643863959333486, 0.8246465705264573, 0.6856599394464998, -1.282001273618791]",6.250693,95.720856,7.108264
"[0.23049370858960336, 0.050934406647325396, 0.6623051622790854, -0.40807074683517824, -0.1222229765892384, -0.36132299600873535, 1.7612814511188497, 0.08999176570312474, -0.051643863959333486, 0.8246465705264573, 0.6856599394464998, -1.282001273618791]",0.3677895311368166,1,-13.58889250629051,"[-0.13260709626685496, -0.34991848379685436, 1.948959653684729, 0.062040794545152905, 0.18044154802766066, 0.6203990829600099, -0.3138678076741006, -1.0472517865323157, -1.0101033696861708, -0.445977705821827, 0.2572522863657616, -0.9228031592213893]",6.5999174,67.30026,6.979879
"[-0.13260709626685496, -0.34991848379685436, 1.948959653684729, 0.062040794545152905, 0.18044154802766066, 0.6203990829600099, -0.3138678076741006, -1.0472517865323157, -1.0101033696861708, -0.445977705821827, 0.2572522863657616, -0.9228031592213893]",0.9290824050667229,1,-14.779622474698575,"[0.39897604281296073, 0.48114374910825863, -1.2613999670334815, -0.7940272911301252, -1.61526313200763, -0.9062063325633332, 0.9191553508888808, -0.9852529022814528, 0.20998409560612194, -0.3031903261447446, 1.5358481661281447, 0.3183008994853724]",5.72856,84.18736,7.363048
"[0.39897604281296073, 0.48114374910825863, -1.2613999670334815, -0.7940272911301252, -1.61526313200763, -0.9062063325633332, 0.9191553508888808, -0.9852529022814528, 0.20998409560612194, -0.3031903261447446, 1.5358481661281447, 0.3183008994853724]",-0.7260002463951714,2,-18.449631739324857,"[0.05154314597699175, 0.6580418007552471, -0.896070150277261, -1.138437509175584, 0.3348021997704337, 2.883797094528717, -0.7757005522910211, -1.6942965533845646, 0.5141008161925662, 2.408071949362126, -0.9347968051223071, -1.552560042729337]",5.827718,60.975143,6.6226463
"[0.05154314597699175, 0.6580418007552471, -0.896070150277261, -1.138437509175584, 0.3348021997704337, 2.883797094528717, -0.7757005522910211, -1.6942965533845646, 0.5141008161925662, 2.408071949362126, -0.9347968051223071, -1.552560042729337]",0.6810632588121802,1,-13.359749953341916,"[-1.571776133984287, -0.9556162442290465, -0.8870269864858566, -0.36118480851991924, 0.555674071266653, 0.09617003304557711, 0.025968360564857018, -0.21770581396115582, -1.215659732510162, -0.5344061647086993, 1.0488192232841056, -1.0716737869636326]",5.8301725,71.95455,7.2170954
"[-1.571776133984287, -0.9556162442290465, -0.8870269864858566, -0.36118480851991924, 0.555674071266653, 0.09617003304557711, 0.025968360564857018, -0.21770581396115582, -1.215659732510162, -0.5344061647086993, 1.0488192232841056, -1.0716737869636326]",0.21817017235434655,1,-13.492902456055285,"[0.289425316211422, -0.4863306495376187, 0.575275257153223, 1.2224685988660524, 0.2991875387710787, -0.009682305622594159, -0.24447297137125115, -0.2593218603593247, -0.03591534604832251, 0.19186678635573878, -0.39130721398687046, -0.8127127987949487]",6.2270713,68.25067,6.785519
"[0.289425316211422, -0.4863306495376187, 0.575275257153223, 1.2224685988660524, 0.2991875387710787, -0.009682305622594159, -0.24447297137125115, -0.2593218603593247, -0.03591534604832251, 0.19186678635573878, -0.39130721398687046, -0.8127127987949487]",0.7548830154895054,1,-14.423436914830447,"[-0.5851907639837909, -0.7658883515567757, 0.6758966192872295, 1.4207594333027016, -1.0834482820259375, -0.7689124259759854, 1.2338587905119738, 0.012827371695205108, -0.14962552113195107, -0.4354554010994832, 0.8644275773987097, 0.27879434957827026]",6.254382,88.49744,7.161837
"[-0.5851907639837909, -0.7658883515567757, 0.6758966192872295, 1.4207594333027016, -1.0834482820259375, -0.7689124259759854, 1.2338587905119738, 0.012827371695205108, -0.14962552113195107, -0.4354554010994832, 0.8644275773987097, 0.27879434957827026]",-0.5884361074793226,2,-13.50577409131708,"[-0.09176196007717262, -0.5685232404043333, -0.4441569679965291, 1.0344590839592986, 0.20761766061858594, -0.4977912031032279, 0.7751936853173299, 1.1181359305517728, 0.2680380942811453, 1.0105534343484643, -1.5101123948714694, -1.2143246262370562]",5.9503765,82.215706,6.450236
"[-0.09176196007717262, -0.5685232404043333, -0.4441569679965291, 1.0344590839592986, 0.20761766061858594, -0.4977912031032279, 0.7751936853173299, 1.1181359305517728, 0.2680380942811453, 1.0105534343484643, -1.5101123948714694, -1.2143246262370562]",0.325476337151297,1,-13.612474575203288,"[0.1488511987832213, 0.4321144999482897, 1.6162618604365444, -0.9126036853672591, 0.09503459016587086, -0.26136977371693315, -0.2351109003590025, 0.07638628027091392, 0.07858392801207792, 0.3370906292174585, -0.7830336818259118, -0.8744241391915389]",6.5096164,68.37889,6.6681266
"[0.1488511987832213, 0.4321144999482897, 1.6162618604365444, -0.9126036853672591, 0.09503459016587086, -0.26136977371693315, -0.2351109003590025, 0.07638628027091392, 0.07858392801207792, 0.3370906292174585, -0.7830336818259118, -0.8744241391915389]",-0.3647518697318767,2,-14.41394248345707,"[-0.4752698129622524, -0.36489601054066273, 0.8345924461099357, -0.351623133562819, -1.1291673051701425, -0.8864103694230332, 0.23713117922687216, 0.8800597390585151, -0.9307966467991565, 0.017091511743070605, -0.6399044484822437, -1.3793200725850248]",6.2974553,74.84657,6.7110195
"[-0.4752698129622524, -0.36489601054066273, 0.8345924461099357, -0.351623133562819, -1.1291673051701425, -0.8864103694230332, 0.23713117922687216, 0.8800597390585151, -0.9307966467991565, 0.017091511743070605, -0.6399044484822437, -1.3793200725850248]",2.1114889839168898,1,-13.406048631972169,"[-0.4451900488870293, -0.7097257145420068, -0.7448251240800835, 1.2732373020068075, 0.384020062676684, -0.38521296980864883, -0.8468338920317244, 0.8541481750334643, 0.11768179100063053, -0.3876274200113391, -1.2024904396414438, 0.4773577989763347]",5.868769,60.000923,6.542424
"[-0.4451900488870293, -0.7097257145420068, -0.7448251240800835, 1.2732373020068075, 0.384020062676684, -0.38521296980864883, -0.8468338920317244, 0.8541481750334643, 0.11768179100063053, -0.3876274200113391, -1.2024904396414438, 0.4773577989763347]",0.009349487517635265,0,-12.269944398852427,"[2.0553506609665844, 0.7220489623094442, -0.7439497296140695, -0.06528032824677421, 2.212263918571814, 0.3270861514886119, 0.08387929007620375, 0.6217122167003214, 2.170384872383007, 0.36885421953349135, 0.43392301759837054, 0.5029379918832511]",5.8690066,72.74768,7.0328236
"[2.0553506609665844, 0.7220489623094442, -0.7439497296140695, -0.06528032824677421, 2.212263918571814, 0.3270861514886119, 0.08387929007620375, 0.6217122167003214, 2.170384872383007, 0.36885421953349135, 0.43392301759837054, 0.5029379918832511]",0.3944865115695399,1,-13.506535520398826,"[0.35526980328783037, 0.0363058535102406, -0.7819092800491242, -0.2751083153220341, 0.3371480595540762, -0.4664911747402457, 1.0254475679043706, 1.158748104373226, -0.13578557560521132, -0.6787133766161199, 1.3375012790077982, 1.5923439201110507]",5.8587036,85.643105,7.3036075
"[0.35526980328783037, 0.0363058535102406, -0.7819092800491242, -0.2751083153220341, 0.3371480595540762, -0.4664911747402457, 1.0254475679043706, 1.158748104373226, -0.13578557560521132, -0.6787133766161199, 1.3375012790077982, 1.5923439201110507]",-0.3942233061485698,2,-13.65602048164747,"[0.18741554188807627, -0.11119804689621515, -0.9869671178253923, -0.15780368188979765, 0.08844504900546349, -0.09163228259748929, 0.21812709506962694, -0.3092498153522539, 0.21860181245544527, -0.2097973807199509, 0.6332726425755592, 0.07419564785754532]",5.8030467,74.586296,7.0925646
"[0.18741554188807627, -0.11119804689621515, -0.9869671178253923, -0.15780368188979765, 0.08844504900546349, -0.09163228259748929, 0.21812709506962694, -0.3092498153522539, 0.21860181245544527, -0.2097973807199509, 0.6332726425755592, 0.07419564785754532]",0.3392922325539256,1,-14.06367895876204,"[0.13535602977126282, -0.23760610447986613, 0.08454849902824721, 0.07891356179074938, -0.5854376572980933, -0.5895062080836391, -0.5209918367871248, 0.20068646731207956, 0.48945041719020105, -0.36131940218914627, -0.5319985096326713, 0.8657092304701027]",6.093878,64.463554,6.7433567
"[0.13535602977126282, -0.23760610447986613, 0.08454849902824721, 0.07891356179074938, -0.5854376572980933, -0.5895062080836391, -0.5209918367871248, 0.20068646731207956, 0.48945041719020105, -0.36131940218914627, -0.5319985096326713, 0.8657092304701027]",-0.29562294120076077,2,-13.643535231665494,"[0.3407869429791672, 0.3775219918906442, -0.29898370139529307, -0.7331498865924106, 0.10104055795100385, -0.14072345825907714, -0.4646418365699597, -0.20016366765689994, 0.048411186213329155, -0.232235288108979, 0.4250715618943392, -0.05792057281207184]",5.9897795,65.235306,7.030171
"[0.3407869429791672, 0.3775219918906442, -0.29898370139529307, -0.7331498865924106, 0.10104055795100385, -0.14072345825907714, -0.4646418365699597, -0.20016366765689994, 0.048411186213329155, -0.232235288108979, 0.4250715618943392, -0.05792057281207184]",0.35596971879263467,1,-13.967692103806463,"[0.11285216610723771, -0.5348211826652697, 0.0023760015791359887, 1.2008461264144747, -0.07053869971802394, 0.8472546672780568, -0.012785443915420167, -1.3165196206740397, -0.09930949227943281, -0.526503661981329, -0.18266633014581027, 0.7254694981883498]",6.0715747,71.42379,6.8480444
"[0.11285216610723771, -0.5348211826652697, 0.0023760015791359887, 1.2008461264144747, -0.07053869971802394, 0.8472546672780568, -0.012785443915420167, -1.3165196206740397, -0.09930949227943281, -0.526503661981329, -0.18266633014581027, 0.7254694981883498]",-0.5766143445587005,2,-13.87975873625478,"[0.259742517798164, 0.094868526111837, 1.115270217960693, -0.44978367992270285, -0.23877179137905497, -0.35523859973556426, -0.0006925863187217416, -0.08097831783809148, -0.5190101142687605, -0.005761653841150193, 1.201364181788018, -0.9952118085940663]",6.373637,71.58941,7.26281
"[0.259742517798164, 0.094868526111837, 1.115270217960693, -0.44978367992270285, -0.23877179137905497, -0.35523859973556426, -0.0006925863187217416, -0.08097831783809148, -0.5190101142687605, -0.005761653841150193, 1.201364181788018, -0.9952118085940663]",1.6542155616029695,1,-13.454760382534111,"[0.32446328711072375, -0.05250802754369708, 0.4007589596357557, -0.14140078196577327, 0.35770871564174017, -0.39909779191898764, -0.3929675966416202, 0.8760558722749298, 0.28938382065075574, -0.47712962008563237, -0.3914707219901485, 1.0947735332892794]",6.179704,66.216934,6.78547
"[0.32446328711072375, -0.05250802754369708, 0.4007589596357557, -0.14140078196577327, 0.35770871564174017, -0.39909779191898764, -0.3929675966416202, 0.8760558722749298, 0.28938382065075574, -0.47712962008563237, -0.3914707219901485, 1.0947735332892794]",-0.21489653811880088,2,-13.626582539409114,"[-0.2104551404321893, 0.16438407080321246, -0.7626867081341602, -0.91969513611077, 0.047692462378718624, 0.3701954461356401, -0.08960889591618036, -0.9355908369785716, 0.32492208898758795, -0.27649945406462645, -1.1650818106300562, 0.37413621468810887]",5.863921,70.37164,6.5536346
"[-0.2104551404321893, 0.16438407080321246, -0.7626867081341602, -0.91969513611077, 0.047692462378718624, 0.3701954461356401, -0.08960889591618036, -0.9355908369785716, 0.32492208898758795, -0.27649945406462645, -1.1650818106300562, 0.37413621468810887]",-0.25408140442614163,2,-13.74842735084395,"[-1.4592522917827777, -0.6355334671489764, 0.8533850578641904, -1.3484897732577115, -0.0240693988606808, -0.5973482911074935, 1.4943451640811354, 1.2993311644117131, -0.019798556339673617, -0.1560749708893554, 1.8150063811955464, -0.2948036884332283]",6.302556,92.06498,7.446706
"[-1.4592522917827777, -0.6355334671489764, 0.8533850578641904, -1.3484897732577115, -0.0240693988606808, -0.5973482911074935, 1.4943451640811354, 1.2993311644117131, -0.019798556339673617, -0.1560749708893554, 1.8150063811955464, -0.2948036884332283]",0.2010149643955697,1,-18.65953803747916,"[-1.3290185323495856, -0.7052149117152466, -0.6692619285358008, -0.8873776141995859, 0.06241666345264681, 1.7023955648861862, 1.4366386784852014, -1.5545410267861224, 5.327927234306519, 2.005314009245577, 0.0525559496813512, 0.09995713401459322]",5.8892784,91.27465,6.9185357
"[-1.3290185323495856, -0.7052149117152466, -0.6692619285358008, -0.8873776141995859, 0.06241666345264681, 1.7023955648861862, 1.4366386784852014, -1.5545410267861224, 5.327927234306519, 2.005314009245577, 0.0525559496813512, 0.09995713401459322]",-0.5896931456488772,2,-14.223289220764013,"[0.4155268892711485, 0.08739483872072991, 0.280721230347251, -0.3073432373316326, -0.028950560712898882, -0.5445668274262708, -1.4363311285187075, 0.9752873425779215, 0.15237476362584637, 1.0594571210477524, -1.0353308688526235, -1.2908924155284698]",6.1471233,51.927353,6.5925183
"[0.4155268892711485, 0.08739483872072991, 0.280721230347251, -0.3073432373316326, -0.028950560712898882, -0.5445668274262708, -1.4363311285187075, 0.9752873425779215, 0.15237476362584637, 1.0594571210477524, -1.0353308688526235, -1.2908924155284698]",-0.4165918453549993,2,-18.675627092572107,"[0.12971944803308527, 1.2647780237857142, 1.283017314079115, -1.388631098513905, 0.024255361539165583, 2.455105483768326, -0.8956205626138579, -1.7148206041270622, 0.1829695047677892, 2.6995727995411505, -0.27789072173699764, -1.6940488643352558]",6.419167,59.332756,6.8195076
"[0.12971944803308527, 1.2647780237857142, 1.283017314079115, -1.388631098513905, 0.024255361539165583, 2.455105483768326, -0.8956205626138579, -1.7148206041270622, 0.1829695047677892, 2.6995727995411505, -0.27789072173699764, -1.6940488643352558]",4.426994952617959,1,-18.60024051735035,"[0.35760024614821156, 1.4090653700741265, -1.8882649334726003, -1.3458035289265793, 0.134572208810286, 0.7233189517704453, 0.18956146105123628, -1.139978239539382, 0.09395941019609795, -0.47821412610141223, -0.3668978049259546, 0.8054006477378961]",5.558416,74.19507,6.792834
"[0.35760024614821156, 1.4090653700741265, -1.8882649334726003, -1.3458035289265793, 0.134572208810286, 0.7233189517704453, 0.18956146105123628, -1.139978239539382, 0.09395941019609795, -0.47821412610141223, -0.3668978049259546, 0.8054006477378961]",-0.7967762351807459,2,-13.582086158508858,"[-0.04901657087980468, -0.6340022760216668, -1.3525106251499166, 1.5541356808445452, 0.2028121046815022, -0.5196851769190546, 0.1677662793544941, 1.2294678715771166, -0.8992752395330619, 0.5539994177022296, 0.6601313347876303, -1.6359554566235488]",5.7038307,73.89657,7.1006136
